timestamp,URL,name,price,DISCOUNT,weight
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,D'lecta Cheese- Cubes 200 g Combo,₹236,32% Off,200 g X 2
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,D'lecta Cream Cheese 150 g Combo,₹668,16% Off,150 g X 4
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,D'lecta Shredded Mozzarella Pizza Cheese 140 g Combo,₹178,24% Off,140 g X 2
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,D'lecta Natural Feta Cheese- Block 100 g Combo,₹210,12% Off,100 g X 2
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,D'lecta Cream Cheese 150 g Combo,₹346,13% Off,150 g X 2
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Milky Mist Cream Cheese Spread- Tub 200 g Combo,₹320,15% Off,200 g X 2
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Amul Processed Cheese Cubes(200gms) & Amul Butter - Pasteurised(100gms) Combo,₹191,2% Off,2 Combo
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Amul Cheese Slices(1pc) & Cucumber Green(1pc) Combo,₹115,12% Off,2 combo
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Go Pizza Cheese 200 g Combo,₹272,26% Off,200 g X 2
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Amul Cheese Slices(1pc) & Tomato Local(1pc) Combo,₹158,5% Off,2 combo
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Amul Cheese Slices(1pc) & Coriander Leaves(1pc) Combo,₹158,11% Off,2 combo
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Milky Mist Mozzarella Pizza Cheese 200 g Combo,₹288,15% Off,200 g X 2
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Go Cheese Processed- Square Cubes 200 g Combo,₹210,32% Off,200 g X 2
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Britannia The Laughing Cow Cheese- Cubes 200 g Combo,₹252,6% Off,200 g X 2
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Milky Mist Processed Cheese- Block 200 g Combo,₹276,8% Off,200 g X 2
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Amul Cheese Slices(1pc) & Onion(1pc) Combo,₹192,14% Off,2 combo
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Akshayakalpa Organic Artisanal Cheddar Cheese Slices,₹111,7% Off,100 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,D'lecta Cheese- Slices,₹243,30% Off,400 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Nandini Processed Cheese- Slices,₹136,No Discount,200 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Amul Natural Cheese Cheddar Block,₹185,No Discount,250 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Simply Cheese Italian Herbs Sauce,₹149,17% Off,200 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Cremeitalia Cream Cheese,₹299,8% Off,200 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Milky Mist Mozzarella Diced Pizza Cheese,₹128,8% Off,200 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Go Cheese Pizza Blend (Mozzarella + Cheddar),₹115,25% Off,200 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Nandini Processed Cheese- Block,₹116,No Discount,200 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Brik Oven Pizza Mozzeralla Cheese,₹252,10% Off,200 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Nandini Processed Cheese Cubes,₹116,No Discount,200 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Amul Gouda Cheese,₹245,No Discount,250 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Simply Cheese Maxican Salsa Sauce,₹149,17% Off,200 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Simply Cheese Chilli Cheese Sauce,₹149,17% Off,200 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Cremeitalia Fiordilatte Bocconcini Ball(4 Balls),₹226,7% Off,120 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,D'lecta Natural Cheddar Cheese Slices,₹203,7% Off,200 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Go Cheese Slices,₹79,20% Off,100 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Dairy Craft Natural Cream Cheese,₹255,1% Off,200 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Britannia The Laughing Cow Cheese- Slices,₹138,1% Off,180 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Nutoras Cream Cheese,₹360,No Discount,250 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Amul A+ Process Cheese Slices,₹115,36% Off,200 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Amul A+ Cheese Slices,₹236,44% Off,400 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Amul A+ Process Cheese Slices,₹115,36% Off,200 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Amul A+ Cheese Slices,₹236,44% Off,400 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Amul A+ Process Cheese Slices,₹115,36% Off,200 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Amul A+ Cheese Slices,₹236,44% Off,400 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Nandini Processed Cheese- Slices,₹136,No Discount,200 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Amul Natural Cheese Cheddar Block,₹185,No Discount,250 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Simply Cheese Italian Herbs Sauce,₹149,17% Off,200 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Cremeitalia Cream Cheese,₹299,8% Off,200 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Milky Mist Mozzarella Diced Pizza Cheese,₹128,8% Off,200 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Go Cheese Pizza Blend (Mozzarella + Cheddar),₹115,25% Off,200 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Nandini Processed Cheese- Block,₹116,No Discount,200 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Brik Oven Pizza Mozzeralla Cheese,₹252,10% Off,200 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Nandini Processed Cheese Cubes,₹116,No Discount,200 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Amul Gouda Cheese,₹245,No Discount,250 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Simply Cheese Maxican Salsa Sauce,₹149,17% Off,200 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Simply Cheese Chilli Cheese Sauce,₹149,17% Off,200 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Cremeitalia Fiordilatte Bocconcini Ball(4 Balls),₹226,7% Off,120 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,D'lecta Natural Cheddar Cheese Slices,₹203,7% Off,200 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Go Cheese Slices,₹79,20% Off,100 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Dairy Craft Natural Cream Cheese,₹255,1% Off,200 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Britannia The Laughing Cow Cheese- Slices,₹138,1% Off,180 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/dairy-bread-eggs/cheese/cid/4b938e02-7bde-4479-bc0a-2b54cb6bd5f5/scid/f594b28a-4775-48ac-8840-b9030229ff87,Nutoras Cream Cheese,₹360,No Discount,250 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/masala-dry-fruits-more/whole-spices-seasonings/cid/0c2ccf87-e32c-4438-9560-8d9488fc73e0/scid/bd6ea174-5b9a-4071-aae1-a7807615351e?,Daily Good Jeera / Cumin,₹96,4% Off,200 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/masala-dry-fruits-more/whole-spices-seasonings/cid/0c2ccf87-e32c-4438-9560-8d9488fc73e0/scid/bd6ea174-5b9a-4071-aae1-a7807615351e?,Catch Jeera Whole,₹124,22% Off,200 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/masala-dry-fruits-more/whole-spices-seasonings/cid/0c2ccf87-e32c-4438-9560-8d9488fc73e0/scid/bd6ea174-5b9a-4071-aae1-a7807615351e?,Daily Good Black Pepper - Kali Mirch,₹117,10% Off,100 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/masala-dry-fruits-more/whole-spices-seasonings/cid/0c2ccf87-e32c-4438-9560-8d9488fc73e0/scid/bd6ea174-5b9a-4071-aae1-a7807615351e?,Daily Good Cinnamon - Dalchini,₹79,52% Off,50 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/masala-dry-fruits-more/whole-spices-seasonings/cid/0c2ccf87-e32c-4438-9560-8d9488fc73e0/scid/bd6ea174-5b9a-4071-aae1-a7807615351e?,Daily Good Mustard / Rai / Sarso Small,₹38,5% Off,200 G
2025-04-10 14:14:36,https://www.zeptonow.com/cn/masala-dry-fruits-more/whole-spices-seasonings/cid/0c2ccf87-e32c-4438-9560-8d9488fc73e0/scid/bd6ea174-5b9a-4071-aae1-a7807615351e?,Daily Good Chilli Stemless / Guntur Stemless,₹53,33% Off,100 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/masala-dry-fruits-more/whole-spices-seasonings/cid/0c2ccf87-e32c-4438-9560-8d9488fc73e0/scid/bd6ea174-5b9a-4071-aae1-a7807615351e?,Smart One Black Pepper,₹145,3% Off,100 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/masala-dry-fruits-more/whole-spices-seasonings/cid/0c2ccf87-e32c-4438-9560-8d9488fc73e0/scid/bd6ea174-5b9a-4071-aae1-a7807615351e?,Daily Good Saunf / Fennel Lucknow,₹98,24% Off,100 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/masala-dry-fruits-more/whole-spices-seasonings/cid/0c2ccf87-e32c-4438-9560-8d9488fc73e0/scid/bd6ea174-5b9a-4071-aae1-a7807615351e?,Smart One Cardamom / Elaichi Green,₹136,6% Off,25 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/masala-dry-fruits-more/whole-spices-seasonings/cid/0c2ccf87-e32c-4438-9560-8d9488fc73e0/scid/bd6ea174-5b9a-4071-aae1-a7807615351e?,Daily Good Cloves - Lavang - Laung,₹76,36% Off,50 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/masala-dry-fruits-more/whole-spices-seasonings/cid/0c2ccf87-e32c-4438-9560-8d9488fc73e0/scid/bd6ea174-5b9a-4071-aae1-a7807615351e?,Daily Good Cardamom Green,₹146,2% Off,25 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/masala-dry-fruits-more/whole-spices-seasonings/cid/0c2ccf87-e32c-4438-9560-8d9488fc73e0/scid/bd6ea174-5b9a-4071-aae1-a7807615351e?,Daily Good Tamarind / Imli,₹62,4% Off,200 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/masala-dry-fruits-more/whole-spices-seasonings/cid/0c2ccf87-e32c-4438-9560-8d9488fc73e0/scid/bd6ea174-5b9a-4071-aae1-a7807615351e?,Daily Good Javitri / Mace,₹219,2% Off,50 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/masala-dry-fruits-more/whole-spices-seasonings/cid/0c2ccf87-e32c-4438-9560-8d9488fc73e0/scid/bd6ea174-5b9a-4071-aae1-a7807615351e?,Daily Good Byadgi Chilli,₹60,61% Off,100 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/masala-dry-fruits-more/whole-spices-seasonings/cid/0c2ccf87-e32c-4438-9560-8d9488fc73e0/scid/bd6ea174-5b9a-4071-aae1-a7807615351e?,Catch Jeera Whole,₹62,22% Off,100 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/masala-dry-fruits-more/whole-spices-seasonings/cid/0c2ccf87-e32c-4438-9560-8d9488fc73e0/scid/bd6ea174-5b9a-4071-aae1-a7807615351e?,Daily Good Bay Leaf / Tejpatta,₹26,25% Off,50 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/masala-dry-fruits-more/whole-spices-seasonings/cid/0c2ccf87-e32c-4438-9560-8d9488fc73e0/scid/bd6ea174-5b9a-4071-aae1-a7807615351e?,Daily Good Chilli With Stem / Guntur With Steam,₹56,30% Off,100 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/masala-dry-fruits-more/whole-spices-seasonings/cid/0c2ccf87-e32c-4438-9560-8d9488fc73e0/scid/bd6ea174-5b9a-4071-aae1-a7807615351e?,Smart One Black Pepper,₹75,11% Off,50 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/masala-dry-fruits-more/whole-spices-seasonings/cid/0c2ccf87-e32c-4438-9560-8d9488fc73e0/scid/bd6ea174-5b9a-4071-aae1-a7807615351e?,Daily Good Jeera / Cumin,₹54,1% Off,100 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/masala-dry-fruits-more/whole-spices-seasonings/cid/0c2ccf87-e32c-4438-9560-8d9488fc73e0/scid/bd6ea174-5b9a-4071-aae1-a7807615351e?,Daily Good Jeera / Cumin,₹245,No Discount,500 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/masala-dry-fruits-more/whole-spices-seasonings/cid/0c2ccf87-e32c-4438-9560-8d9488fc73e0/scid/bd6ea174-5b9a-4071-aae1-a7807615351e?,ZOFF Green Cardamon Whole - Elaichi,₹134,13% Off,25 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/masala-dry-fruits-more/whole-spices-seasonings/cid/0c2ccf87-e32c-4438-9560-8d9488fc73e0/scid/bd6ea174-5b9a-4071-aae1-a7807615351e?,Daily Good Javitri,₹117,2% Off,25 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/masala-dry-fruits-more/whole-spices-seasonings/cid/0c2ccf87-e32c-4438-9560-8d9488fc73e0/scid/bd6ea174-5b9a-4071-aae1-a7807615351e?,Daily Good Tamarind / Imli,₹190,13% Off,500 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/masala-dry-fruits-more/whole-spices-seasonings/cid/0c2ccf87-e32c-4438-9560-8d9488fc73e0/scid/bd6ea174-5b9a-4071-aae1-a7807615351e?,Daily Good Ajwain Whole,₹54,22% Off,100 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/masala-dry-fruits-more/whole-spices-seasonings/cid/0c2ccf87-e32c-4438-9560-8d9488fc73e0/scid/bd6ea174-5b9a-4071-aae1-a7807615351e?,Daily Good Khus Khus (Poppy Seeds),₹96,12% Off,50 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/masala-dry-fruits-more/whole-spices-seasonings/cid/0c2ccf87-e32c-4438-9560-8d9488fc73e0/scid/bd6ea174-5b9a-4071-aae1-a7807615351e?,Daily Good Cardamom / Elaichi Black,₹167,12% Off,50 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/masala-dry-fruits-more/whole-spices-seasonings/cid/0c2ccf87-e32c-4438-9560-8d9488fc73e0/scid/bd6ea174-5b9a-4071-aae1-a7807615351e?,Daily Good Mustard / Rai / Sarso Big,₹38,5% Off,200 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/masala-dry-fruits-more/whole-spices-seasonings/cid/0c2ccf87-e32c-4438-9560-8d9488fc73e0/scid/bd6ea174-5b9a-4071-aae1-a7807615351e?,Daily Good Khus Khus (Poppy Seeds),₹189,24% Off,100 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/masala-dry-fruits-more/whole-spices-seasonings/cid/0c2ccf87-e32c-4438-9560-8d9488fc73e0/scid/bd6ea174-5b9a-4071-aae1-a7807615351e?,Daily Good Kasoori Methi-Fenugreek Leaves-Dried Methi Leaves,₹39,2% Off,50 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/masala-dry-fruits-more/whole-spices-seasonings/cid/0c2ccf87-e32c-4438-9560-8d9488fc73e0/scid/bd6ea174-5b9a-4071-aae1-a7807615351e?,Daily Good Black Pepper / Kali Mirch,₹89,15% Off,50 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/masala-dry-fruits-more/whole-spices-seasonings/cid/0c2ccf87-e32c-4438-9560-8d9488fc73e0/scid/bd6ea174-5b9a-4071-aae1-a7807615351e?,Daily Good Fenugreek / Methi Seeds,₹38,5% Off,200 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/masala-dry-fruits-more/whole-spices-seasonings/cid/0c2ccf87-e32c-4438-9560-8d9488fc73e0/scid/bd6ea174-5b9a-4071-aae1-a7807615351e?,Snapin Pasta Masala Cheese,₹46,23% Off,90 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/masala-dry-fruits-more/whole-spices-seasonings/cid/0c2ccf87-e32c-4438-9560-8d9488fc73e0/scid/bd6ea174-5b9a-4071-aae1-a7807615351e?,ZOFF Foods Black Pepper Whole-Kali Mirch,₹62,40% Off,50 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/masala-dry-fruits-more/whole-spices-seasonings/cid/0c2ccf87-e32c-4438-9560-8d9488fc73e0/scid/bd6ea174-5b9a-4071-aae1-a7807615351e?,Daily Good Cloves / Lavang / Laung,₹37,26% Off,20 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/masala-dry-fruits-more/whole-spices-seasonings/cid/0c2ccf87-e32c-4438-9560-8d9488fc73e0/scid/bd6ea174-5b9a-4071-aae1-a7807615351e?,Daily Good Nutmeg / Jaiphal,₹67,4% Off,50 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/masala-dry-fruits-more/whole-spices-seasonings/cid/0c2ccf87-e32c-4438-9560-8d9488fc73e0/scid/bd6ea174-5b9a-4071-aae1-a7807615351e?,On1y Cardamom,₹257,14% Off,50 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/masala-dry-fruits-more/whole-spices-seasonings/cid/0c2ccf87-e32c-4438-9560-8d9488fc73e0/scid/bd6ea174-5b9a-4071-aae1-a7807615351e?,Aashirvaad Black Pepper | Pure Kali Mirch,₹141,6% Off,100 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/masala-dry-fruits-more/whole-spices-seasonings/cid/0c2ccf87-e32c-4438-9560-8d9488fc73e0/scid/bd6ea174-5b9a-4071-aae1-a7807615351e?,Daily Good Kasoori Methi (Fenugreek Leaves / Dried Methi Leaves),₹18,48% Off,25 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/masala-dry-fruits-more/whole-spices-seasonings/cid/0c2ccf87-e32c-4438-9560-8d9488fc73e0/scid/bd6ea174-5b9a-4071-aae1-a7807615351e?,Daily Good Fenugreek / Methi Seeds,₹25,No Discount,100 g
2025-04-10 14:14:36,https://www.zeptonow.com/cn/masala-dry-fruits-more/whole-spices-seasonings/cid/0c2ccf87-e32c-4438-9560-8d9488fc73e0/scid/bd6ea174-5b9a-4071-aae1-a7807615351e?,Catch Kasuri Methi,₹49,12% Off,50 g
